Date,Location,2535 � Sales Tax Coll,4000-00 � Rental Income,4100-00 � Cash Sales,4102-00 � Cash Sales - Non-inventory,4105-00 � Early Purchase Option,4200-00 � Roll Pro,4205-00 � Collection Fee - In-House,4210-00 � Reinstatement Fees,4214-00 � Other Fees - Alignments,4215-00 � One Time Fees,4225-00 � NSF Check Fees,4230-00 � Other Miscellaneous Income,4235-00 � Sales Tax Collected,4240-00 � Roll Safe,4250-00 � Chargebacks,4245-00 � Management Fee,4300-00 � Sub-franchisee Royalty Income,5000-00 � Depreciation - Inventory,5101-00 � Paid Out & EPO Charge Offs,5102-00 � Cash Sale Charge Offs,5103-00 � Skip/Stolen Charge Offs,5104-01 � Insurance Charge Offs,5104-02 � Returned Damaged/Non-Repairable,5104-00 � Non-Repairable Charge Offs - Other,5105-00 � Other Charge off,5105-01 � Past Due Account Charge Off,5106-00 � Inventory Cost Adjustment,5100-00 � Charge Off Expense - Other,5400-00 � Club Remittance,5500-00 � Rent Refunds,6070-00 � Parts - Inventory Repair,6071-00 � Labor - Inventory Repair,6069-00 � Inventory Repairs - Other,6500-00 � Radio - Admin,6505-00 � Television Advertising,6508-00 � Radio & TV Production,6510-00 � Print Media,6511-00 � Print Production,6512-00 � Postage - Advertising,6513-00 � Freight - Advertising,6514-00 � Newspaper/Magazine Advertising,6520-00 � Other Print,6525-00 � Telephone Directories,6535-00 � Marquee/Billboards,6540-00 � Customer Referrals,6541-00 � Website Development,6550-00 � Sponsorships,6551-00 � Internet/Online,6490-00 � Advertising and Promotion - Other,6530-00 � Special Events,6545-00 � Website,6018-00 � Cash Short (Long),6031-00 � VIN Search Fees,6515-00 � Internal Postage,6560-00 � Administrative & Collections,6555-00 � Other Selling Expenses - Other,6001-00 � Selling Expense - Other,6020-00 � Bad Checks,6021-00 � NSF Check Fees,6023-00 � Bank Card Fees,6025-00 � Bank Service Charges,6026-00 � Late Fees,6019-00 � Bank Charges - Other,6002-00 � General & Admin Expense - Other,6034-00 � Legal Fees,6035-00 � Accounting Fees,6036-00 � Consulting Fees,6029-00 � Professional Fees - Other,6040-00 � Property & General Liability,6045-00 � Officer's Life,6039-00 � Insurance Expense - Admin - Other,6000-00 � Office Supplies,6010-00 � Postage,6015-00 � Freight,6065-00 � General Supplies,"6059-00 � Postage, Freight & Supplies - Other",6300-00 � Rent Expense,6305-00 � Utilities,6310-00 � Property Insurance,6315-00 � Security,6320-00 � Pest Control,6325-00 � Repair & Maintenance Building,6326-00 � Relocation Expenses,6068-00 � Occupancy Expense - Other,6330-00 � Repairs & Maintenance - Equip,6335-00 � Equipment Rental,6079-00 � Equipment Expense - Other,"6100-00 � Depreciation Expense - F,F&E",6105-00 � Amortization Expense,6400-00 � Repair & Maintenance - Vehicles,6405-00 � Fuel & Oil - Vehicle,6410-00 � Lease - Vehicle,6420-00 � Vehicle Insurance,6430-00 � Vehicle Licenses,6399-00 � Vehicle Expense - Other,6499-00 � Depreciation Expense,6085-00 � Charitable Contributions,6090-00 � Customer Settlements,6598-00 � Other - Other,6600-00 � Software license fees,6610-00 � Computer Supplies,6615-00 � Computer Maintenance & Repair,6650-00 � Telephone & Communications,6599-00 � Computer & Internet Expenses - Other,6999-00 � Miscellaneous Expense,6201-00 � Salary,Total 6202-00 � Hourly,6203-00 � Overtime hourly,6204-00 � Holiday,6205-00 � Bonus,6205-99 � Bonus Reimbursement Due,6200-00 � Salaries & Wages - Other,6077-00 � Mileage Reimbursement,6075-00 � Travel Expense,6078-00 � Meals & Entertainment,6074-00 � Travel & Entertainment - Other,6082-00 � Dues - Deductible,6095-00 � Dues - Non Deductible,6081-00 � Dues & Subscriptions - Other,6227-00 � FFCRA Taxes,6221-00 � Unemployment Taxes,6226-00 � FICA Match,6220-00 � Payroll Taxes - Other,6235-00 � Retirement Benefits,6225-00 � Group Health & Life Insurance,6230-00 � Worker's Compensation,6239-00 � Insurance Expense - Employee - Other,6240-00 � Medical Expenses,6245-00 � Employee Procurement,6246-00 � Drug Screening,6250-00 � Employee Moving Expense,6255-00 � Seminars & Education,6260-00 � Employee Training,6265-00 � Uniforms,6270-00 � Awards & Gifts,6275-00 � Banquet,6280-00 � Special Events,6285-00 � Leased Employees,6370-00 � Moving Expense - Administrative,7011-00 � Other Employee Expense - Other,7010-00 � Payroll Expenses - Other,6050-00 � Franchise Tax,6052-00 � Personal Property,6054-00 � Real Estate,6056-00 � Sales & Use Tax,6058-00 � Waste Tire tax,6060-00 � Miscellaneous Tax,6080-00 � Business Licenses & Permits,6086-00 � Fines & Penalties,6088-01 � Royalty Fees Sherwood,6088-02 � Royalty Fees Mabelvale,6088-03 � Royalty Fees Conway,6088-04 � Royalty Fees Fayetteville,6088-05 � Royalty Fees Rogers,6088-06 � Royalty Fees Dallas,6088-07 � Royalty Fees Ft Smith,6088-91 � Royalty Fees Admin,6088-00 � Royalty Fees - Other,"7013-00 � Tax, License & Permit Expense - Other",6030-00 � Operational Overhead,7001-00 � Proceeds from Sale of Assets,7001-06 � Sale of Dallas,7002-00 � Other Income,7003-00 � Interest Income,7004-00 � Purchase Discount,7006-00 � Insurance Proceeds Received,7001-01 � Loss on Disposal of assets,8000-00 � Interest Expense,9000-00 � Overhead Allocation,9999-00 � Ask My Accountant,Customers,Deliveries,Pickups,Payoffs,Skips,$Ideal/Cust,$Ideal/Agre,Beg Ideal,End Ideal
06/30/2021,2416,0,77972.14,898.74,0,17068.11,10706.01,0,8035.55,6655.64,1300.25,0,3953.74,0,4270.92,0,0,0,20870.31,10120.15,299,0,2054.98,1079.57,0,0,5532.1,27.76,0,2977.15,0,0,0,0,4688,0,0,0,0,0,0,0,0,0,0,0,0,0,1017.08,0,0,0,519.17,0,0,0,0,0,0,0,2420.07,0,0,0,0,737,3925.83,0,0,1254.84,0,0,1757.63,0,0,1992.07,0,5000,92.8,0,111.9,0,69.79,0,0,0,0,0,1511.82,31.25,40,444.21,0,176.22,0,0,0,0,0,0,333.5,0,0,458.75,0,0,4166.68,11663.7,1354.93,0,3955.37,0,0,0,0,0,0,13.33,0,0,0,1.35,1593.53,0,195.71,3388.73,300.86,0,0,49.08,0,0,0,766.38,137.16,0,0,0,0,0,0,0,30,617.63,190.95,0,564.75,0,0,0,0,0,0,0,0,0,0,0,3807.22,0,6519.59,0,0,0,0,204.58,0,0,0,0,0,533,134,34,58,6,172.61,118.71,86786,92004
06/30/2021,2417,0,78895.21,6023,0,23172.89,9839.71,0,4397.81,6214.04,389.04,0,2559.73,0,3098.84,0,0,0,22093.2,12277.68,2959.74,0,1064.53,1389.16,0,0,5160.9,23.68,0,2565.67,0,39.99,0,0,7783,0,250,364.56,0,0,0,0,0,0,0,0,0,0,1017.08,0,0,0,14.11,0,0,0,0,0,0,0,2304.91,0,0,0,0,0,4037.71,0,0,964.67,0,0,0,0,450,1395.13,0,9475,1128.57,114.5,34,0,295.28,0,0,938.1,58.61,0,2613.87,31.25,0,717.47,0,131.39,0,0,0,0,0,0,333.5,893.05,0,980.71,0,0,4166.66,10566.17,1722.78,0,4109.01,0,0,0,0,194.49,0,13.33,0,0,0,102.3,1528.79,0,119.48,3014.07,309.11,0,0,824.13,144,0,0,766.38,652.5,0,0,0,0,0,0,0,0,91.5,1097.1,0,178,0,0,0,0,0,0,0,0,0,0,0,3960.92,0,6519.59,0,0,0,0,255.18,0,0,0,0,0,616,133,30,52,11,155.87,120.17,89670,96014
06/30/2021,2418,0,71075.03,606.9,0,25484.2,8462.75,12,6349.62,5283.55,1088.86,0,2098.12,0,2986.97,0,0,0,20643.1,12386.9,161.1,0,2943.14,527.24,0,0,6525.02,220,0,2268.16,0,0,0,0,7883.67,0,0,8.33,0,0,0,0,0,0,0,0,0,0,1017.08,0,0,0,-93.53,0,0,0,0,0,0,0,1879.96,0,0,0,0,0,3703.44,0,0,1471.34,0,0,415.65,55,0,1799.43,0,9000,1203.29,0,151.37,0,745.99,0,0,1039.46,289.32,0,2107.71,31.25,0,655.66,0,135.72,0,0,0,0,0,0,333.5,0,0,622.53,0,0,5416.66,7896.12,930.25,0,1801.34,0,0,0,0,0,0,13.33,0,0,0,59.79,1212.25,0,250.36,2458.13,160.03,0,0,299.08,96,0,0,766.38,103.73,0,0,0,0,0,0,0,0,642,428.5,0,751,0,0,0,0,0,0,0,0,0,0,0,3640.5,0,6519.59,0,0,0,0,16.9,0,0,0,0,0,480,115,28,76,3,160.56,119.67,75608,77069
06/30/2021,2419,0,92216.47,2143.16,0,17248.69,11417.48,0,5192.56,6448.05,1168.24,0,3007.05,0,4382.52,0,0,0,24024.82,10672.8,922.17,0,2341.2,1557.12,0,0,12311.02,115,0,3134.49,0,0,0,0,10500,0,0,129.86,0,0,0,0,0,0,0,0,0,0,1026,0,0,0,128.73,0,0,0,0,0,0,0,3226.48,12,0,0,0,0,4296.73,0,0,1228.38,0,0,1366.97,57.35,445.35,5614.29,0,9000,1310.05,0,54.96,0,90.49,0,0,100.81,81.94,0,2397.22,31.25,0,479.5,0,171.55,0,0,0,0,129.1,0,333.5,0,0,781.81,0,0,0,13439.86,1766.9,0,2310.63,0,0,0,0,0,0,13.33,0,0,0,152.5,1297.65,0,156.03,2756.21,120.38,0,0,100.55,144,0,0,766.38,269.12,0,0,0,0,0,0,0,0,1653.34,1218.7,0,0,0,0,0,0,0,0,0,0,0,0,0,4206.52,0,6519.59,0,0,256.88,0,52.12,0,0,0,0,0,612,133,43,53,15,174.79,123.95,102889,106970
06/30/2021,2420,0,61248.45,4544,0,15440.22,7709.68,50,5081.75,5067.02,739.95,0,744.36,0,2102.71,0,0,0,16383.39,7938.6,2068.22,0,2034.75,1443.18,0,0,2034.46,190.98,0,1938.22,0,13.42,0,0,5990.25,0,0,69.09,0,0,0,0,0,0,0,0,0,0,1017.08,0,0,0,-20.27,0,0,0,0,0,0,0,1594.07,24,0,0,0,0,3081.84,0,0,1140.26,0,0,654.02,0,239,3767.58,0,9000,1224.65,0,37.32,0,188.18,0,0,0,0,0,2634.68,31.25,0,387.75,0,173.22,0,0,0,0,0,0,333.5,0,0,418.02,0,0,0,13520.67,1806.35,0,4721.36,0,0,0,0,0,0,13.33,0,0,0,43.43,1489.99,0,406.14,2590.41,121.35,0,0,78.33,0,0,0,766.38,166.71,0,0,0,0,0,0,0,0,484.98,1156.14,76.59,643.95,0,0,0,0,0,0,0,0,0,0,0,3059.51,0,6519.59,0,0,0,0,177.59,0,0,0,0,0,477,105,27,43,2,148.34,115.62,66134,70760
06/30/2021,2421,0,199951.43,26006.3,0,33507.99,24706.51,0,22737.17,14841.41,3690.71,0,11200.29,0,12041.82,0,0,0,52012.53,22404.96,9102.79,0,9445.01,458.32,0,0,16611.14,63.17,0,7292.42,0,0,0,0,13393,0,0,8.34,0,0,0,0,0,0,0,0,0,0,1017.08,0,0,0,68.51,0,0,0,0,0,0,0,5610.31,0,0,0,0,0,10460.51,0,0,1206.76,0,0,790.43,0,696,3094.21,0,9000,1482.97,0,89.85,0,170,0,0,0,0,0,3005.94,31.25,200,160.55,0,277.14,0,0,0,0,0,0,333.5,0,0,932.79,0,0,12920,25417.88,5250.81,0,17431.34,0,0,0,1444.09,0,0,13.33,0,0,0,184.62,4642.92,0,1324.79,4423.54,861.88,0,0,1123.58,0,0,0,766.38,146.06,0,0,0,0,0,0,0,0,2048.84,824.59,-58.81,1489.5,0,50,0,0,0,0,0,0,0,0,0,10104.37,0,6519.59,0,0,0,0,282.87,0,0,0,0,0,1212,254,78,129,28,186.02,122.93,220299,225456
06/30/2021,2422,0,116461.75,618,0,20011.36,14009.31,0,6351.99,7722.15,533.2,0,1917.68,0,5159.24,0,0,0,29757.3,14552.77,387.18,0,1342.16,908.68,0,0,8122.89,243.68,0,3807.66,0,0,0,0,8908,0,0,8.33,0,0,0,0,0,0,0,0,0,0,1026,0,0,0,31.58,0,0,0,0,0,0,0,3049.53,0,0,0,0,0,5183.54,0,0,1174.17,0,0,399.99,0,857.75,3691.18,0,9000,1212.74,0,34,0,898.46,0,0,0,174.88,0,2438.9,31.25,0,507.69,0,174.64,0,0,0,0,0,0,333.5,0,0,538.22,0,0,6175,13875.83,2422.81,0,7427.07,0,0,0,325.45,0,0,13.33,0,0,-36.17,309.42,2298.85,0,264.55,3075.22,150.8,0,0,51.5,96,0,0,766.38,513.54,0,0,0,0,0,0,0,0,1711.64,2496.61,0,0,0,0,0,0,0,0,0,0,0,0,0,5126.01,0,6519.59,0,0,0,0,61.68,0,0,0,0,0,745,189,83,63,9,182.58,121.66,130175,136020
06/30/2021,2423,0,144970.59,3853.19,0,28316.13,18751.29,0,14466.91,11089.92,2415.15,0,5674.34,0,6907.94,0,0,0,37419.42,16725.28,1885.06,0,5596.32,3870,0,0,14016.63,-137.37,0,5075.34,0,483.66,0,0,8202,0,0,0,0,0,0,0,0,0,0,0,0,0,1067.07,0,0,0,-56.43,0,0,0,0,0,0,0,3826.91,0,0,0,0,0,7093.36,0,0,1426.05,0,0,1125.99,0,495,2418.4,0,9000,1108.18,0,34,65,29.99,0,0,0,79.12,0,2607.04,31.25,0,859.02,0,210.22,0,0,0,0,0,0,333.5,195.34,0,684.91,0,0,8645,16981.4,1628.23,0,9801.13,0,0,0,0,5.87,0,13.33,0,0,0,91.28,2761.46,0,426.84,4828.51,530.97,0,0,537.25,192,0,0,766.38,780,381.87,0,0,0,0,0,0,0,1033.89,1048.86,0,900,0,0,0,0,0,0,0,0,0,0,0,6923.13,0,6519.6,0,0,77.78,0,205.43,0,0,0,0,0,1025,184,43,81,19,173.77,126.05,171012,178110
06/30/2021,2424,0,60869.45,2039.39,0,11807.9,8678.35,0,3090,5220.32,461.48,0,68,0,3120.41,0,0,0,15940.12,7988.67,926.28,-419.16,2176.11,350.24,0,0,4855.94,224.78,0,2333.68,0,0,0,0,6065,0,0,75,0,0,0,0,0,0,0,0,0,0,1017.08,0,0,0,0,0,0,0,0,0,0,0,2171.84,0,0,0,0,0,2860.66,0,0,1046.67,0,0,359.98,0,0,1563.6,0,9000,1269.17,0,34,0,29.99,0,0,352.35,95.25,0,2043.69,31.25,83.08,329.04,0,174.64,0,0,0,0,0,0,333.5,0,0,2223.56,0,0,4166.66,5869.12,2206.63,0,3344.99,0,0,0,610.61,56.45,0,13.33,0,0,0,139.77,1187.55,0,0,969.72,227.11,0,0,250,96,0,0,766.38,66.37,0,0,0,0,0,0,0,0,167.57,1423.48,0,103,0,0,0,0,0,0,0,0,0,0,0,2858.62,0,6519.6,0,0,0,0,169.7,0,0,0,0,0,516,92,20,45,3,157.62,116.52,77199,81331
06/30/2021,2425,0,101912.8,12849.56,0,26862.36,10807.78,50,11985.69,6967.09,842.16,0,3139.08,0,4528.75,0,0,0,27275.4,14327.27,4442.06,-621.95,3032.29,116,0,0,4698.44,58.23,0,3060.46,0,0,0,0,5352.75,0,0,75,0,0,0,0,0,0,0,0,0,0,1017.08,0,0,0,102.42,0,0,0,0,0,0,0,2299.75,0,0,0,0,0,5398.36,0,0,1311.42,0,0,374.18,0,226,4660.46,0,9000,1172.79,0,37.32,0,9942.43,0,0,0,0,0,2848.28,31.25,0,596.81,0,174.64,0,0,0,0,37.3,0,333.5,0,0,861.41,0,0,6317.5,15799.46,1428.33,0,6542.44,0,0,0,0,34.33,0,13.33,0,0,0,145.01,2233.88,0,433.15,2296.39,171.89,0,0,49.08,48,0,0,767.13,162.81,0,0,0,0,0,0,0,0,546.31,771.37,299,1747.05,0,0,0,0,0,0,0,0,0,0,0,5304.19,0,6519.6,0,0,167,0,315.01,0,0,0,0,0,604,175,55,83,8,192.84,132.66,111569,116478
06/30/2021,2426,0,79813.72,1614.98,0,11507.5,8570.19,0,5074.82,5589.64,1809.5,0,2307.51,0,3869.77,0,0,0,19663.14,10638.52,542.95,0,1197,0,0,0,6706.66,372,0,2492.57,0,0,0,0,10296,0,0,75,0,0,0,0,0,0,0,0,0,0,1017.12,0,0,0,-2.48,0,0,0,0,0,0,0,2208.99,0,0,0,0,0,3604.73,0,0,1603.86,0,0,185.42,0,295.5,2801.37,0,9000,1004.72,0,0,0,121.29,0,0,0,0,0,2083.27,31.25,0,270.04,0,188.14,0,0,0,0,246.28,0,333.5,590.41,0,247.93,0,0,4363.33,8818.96,1538.31,0,2623.98,0,0,0,0,44.47,0,13.33,0,0,0,131.18,1319.01,0,0,1472.14,244.76,0,0,873.58,192,0,0,740.67,99.36,0,0,0,0,0,0,0,0,12.31,59.49,-8.79,909,0,0,0,0,0,0,0,0,0,0,0,3535.5,0,6519.6,0,0,0,0,87.12,0,0,0,0,0,529,179,48,43,10,176.53,126.03,83139,93386
06/30/2021,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-180.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11050,0,0,3250,0,2000.09,0,143.29,0,284.53,512,0,0,29.65,0,0,0,32.54,0,0,0,0,0,6743.79,0,279.99,1439.33,0,541.24,32.89,0,0,52799.65,0,0,0,165.19,0,164.69,0,0,37636.81,0,0,0,0,0,0,0,12811.21,5465.24,367.46,0,0,0,0,0,728.83,0,1505.48,1245.52,12.46,0,0,29.25,0,0,1520,0,0,0,0,0,0,0,0,0,709.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54,2845.31,0,0,6880.69,0,0,,,,,,,,,
06/30/2021,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378.8,0,0,0,0,0,0,0,3800,301.83,0,36.89,0,0,0,0,0,0,0,0,0,0,70,0,129.8,0,0,0,0,0,0,0,0,0,423.58,0,0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5324.45,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
06/30/2021,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51984.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
06/30/2021,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.71,0,0,0,28.54,0,2323.08,0,600,1052.96,0,0,0,141.03,0,0,0,0,0,390.75,0,737.93,329.95,0,158.55,0,0,0,0,0,0,0,0,0,128.01,0,0,0,0,0,0,0,0,0,0,0,6.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,11.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6087.31,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
06/30/2021,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-161136.02,0,0,0,0,0,1261.39,0,153.38,0,0,7372,448.18,0,37.32,0,613.68,0,0,0,0,0,2565.65,0,29.99,105.3,0,145.88,0,0,0,0,0,0,0,236.93,0,600,0,0,40833.36,4244.2,264.87,0,5984.28,0,0,0,470,244.69,0,363.33,0,0,0,17.6,3819.03,0,1636.96,3544.11,16.96,0,0,100,0,0,0,0,0,407,0,0,0,0,0,0,0,163.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
06/30/2021,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2475,0,0,1116.71,0,0,0,0,0,0,0,0,0,0,-39,0,8714.47,0,1.09,0,0,0,0,0,0,0,-474.25,1718.25,0,0,0,0,0,0,0,0,0,0,-155.43,573.2,0,1251.97,0,0,0,0,0,0,65.45,0,0,813.96,0,0,10337.57,0,812.19,4700.33,0,5371.5,0,0,0,0,0,0,3004.25,2055.88,0,1885.09,90,0,80358.27,18003.84,546.18,0,27193.04,0,0,0,18240.05,1556.88,0,937.82,0,0,0,137.27,9401.42,0,3343.21,10125.91,370.53,0,0,1049.08,48,0,2569,2397.29,-16.32,210.31,0,0,0,0,0,0,0,1750.02,840.79,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,-171136.82,0,0,0,0,-798.77,0,-53047.17,0,0,0,,,,,,,,,
05/31/2021,2401,0,93861.01,23315.43,0,17173.61,11454.1,0,7247.29,6308.45,1555.2,0,346.4,0,4871.07,0,0,0,24061.06,11634.56,13669.81,0,3820.29,0,101.34,0,5859.92,-376.28,0,3240.31,0,115.46,0,0,3973.9,0,0,0,0,0,0,0,0,0,0,0,0,0,826.89,0,0,0,-10.51,0,0,0,0,0,0,0,3270.63,25,0,0,0,0,4983.98,0,0,895.17,0,0,327.69,0,304,2494.56,0,7000,2257.32,0,21.16,0,136.84,0,0,0,118.6,0,754.37,0,30,407.32,0,176.22,0,0,0,0,0,0,303.79,930.75,0,1005.26,0,0,6175,11613.93,1793.57,576,8980.55,0,0,0,0,32.67,0,13.33,0,0,0,0,2162.31,0,509.62,1800.09,160.28,0,0,49.08,0,0,0,740.67,138.68,0,0,0,0,0,0,0,0,811.4,351.92,65.18,1259.1,0,0,0,0,0,0,0,0,0,0,0,4973.58,0,8082.94,0,0,0,0,306.65,0,0,0,0,0,565,136,31,61,10,167.51,112.54,89574,94644
05/31/2021,2402,0,85550.15,5250.15,0,11365.33,10944.53,0,7228.35,5961.98,1639.06,0,1458.9,0,5021.27,0,0,0,20889.62,6144.77,2232.21,0,4995.69,0,729.23,0,1403.18,-528.12,0,3175.49,0,0,0,0,3936.4,0,0,0,0,0,0,0,0,0,0,0,0,0,826.89,0,0,0,-678.08,0,0,0,0,0,0,0,2031.08,0,0,0,0,0,4032.59,0,0,728.59,0,0,133.81,0,312,2196.3,0,6000,1539.84,0,37.06,0,98.09,0,0,648.99,59.3,0,1877.21,0,0,203.55,0,176.22,0,0,0,0,0,0,303.79,0,0,1456.14,0,0,5367.5,10571.41,1072.14,496,6724.81,0,0,0,0,47.72,0,13.33,0,0,0,21.34,1838.89,0,330.34,3280.01,135.03,0,0,299.08,0,0,0,740.67,245.6,0,0,0,0,0,0,0,0,788.52,205.33,176,1011.75,0,0,0,0,0,0,0,0,0,0,0,3988.82,0,8082.94,0,0,0,0,270.54,0,0,0,0,0,544,148,52,39,10,184.13,120.83,93044,100166
05/31/2021,2403,0,87152.3,8060.85,0,18680.7,10278.14,75,5300.64,6589.58,701.65,0,844.79,0,3804.41,0,0,0,22365.98,16743.41,3941.48,0,6688.11,0,1537.27,0,2145.73,-314.53,0,2798.84,0,0,236.78,0,4073.9,0,0,0,0,0,0,0,0,0,0,0,0,0,826.89,0,0,0,-197.26,0,0,0,0,0,0,0,2095.08,0,0,0,0,0,4244.64,0,0,918.26,0,0,-93.98,0,392,3673.33,0,7000,797.94,0,376.49,0,212.73,0,0,0,59.3,0,1341.76,0,0,396.42,0,176.22,0,0,0,0,0,0,303.78,0,0,1449.48,0,0,5605,12574.03,1531.01,624,6596.22,0,0,0,0,0,0,13.33,0,0,-22.31,15.95,2010.42,0,778.84,3141.9,153.73,0,0,49.08,0,0,0,740.67,103.6,0,0,0,0,0,0,0,0,577.73,262.87,183.83,1150.65,0,0,0,0,0,0,0,0,0,0,0,4219.3,0,8082.94,0,0,0,0,288.14,0,0,0,0,0,580,132,51,74,16,164.65,115.33,96955,95495
05/31/2021,2404,0,76763.74,6222.18,0,20530.08,9220.39,0,7715.57,6486.35,537.13,0,1107.55,0,3646.71,0,0,0,21860.77,13183.86,3507.58,0,5211.51,0,1236.78,0,5442.37,-340.62,0,2558.1,0,14.64,348.83,0,5370.48,0,0,0,0,0,0,0,0,0,0,0,0,0,826.89,0,191.18,0,120.41,0,0,0,0,0,0,0,1888.14,8,0,0,0,0,3966.89,0,0,926.51,0,0,38.23,0,226,5850.79,0,7000,708.69,0,17.56,0,8231.8,0,0,2214.29,52.44,0,1573.18,0,252.22,475.71,0,130.89,0,0,0,0,1314.34,0,303.79,0,0,891.04,0,0,5320,14409.1,2089.59,412,5637.13,0,0,0,1304.11,0,0,13.33,0,0,0,168.67,2122.02,0,543.11,1669.96,155.41,0,0,78.33,0,0,0,740.67,463.63,0,0,0,0,0,0,0,0,628.39,324.5,109,795.15,0,0,0,0,0,0,0,0,0,0,0,3933.66,0,8082.94,0,0,287.46,0,302.17,0,0,0,0,0,606,143,55,63,10,152.72,111.51,90403,92549
05/31/2021,2405,0,79884.5,9206.9,0,12810.22,9735.26,0,8634.38,6136.22,516.13,0,725.11,0,3512.87,0,0,0,20124.22,8743.66,4075.31,0,4893.11,0,2109.64,0,123.1,-191.02,0,2633.21,0,0,0,0,5370.52,0,0,60.76,0,0,0,0,0,0,0,0,0,0,826.89,0,190.44,0,387.08,0,0,0,0,0,0,0,1838.78,0,0,0,0,0,3934.85,0,0,893.67,0,0,77.7,0,268,3036.19,0,7000,1089.96,0,17.52,0,176.17,0,0,300.54,52.44,0,2078.13,0,0,675.99,0,176.22,0,0,0,0,1370.94,0,303.79,99.99,0,839.93,0,0,5367.5,11641.8,2686.69,384,3686.4,0,0,0,522.12,0,0,13.33,0,0,0,109.8,1801.18,0,318.92,2398.02,133.84,0,0,78.33,0,0,0,740.67,650.61,0,0,0,0,0,0,0,150,932.93,829.54,94.32,970.65,0,0,0,0,0,0,0,0,0,0,0,3913.09,0,8082.94,0,0,0,0,291.62,0,0,0,0,0,586,129,31,44,14,174.6,122.39,95386,102317
05/31/2021,2406,0,107698.78,3206.32,0,14424.16,13339.49,0,5796.69,7208.32,718.88,0,2930.94,0,5720.92,0,0,0,26685.76,11013.16,1691,0,11253.92,0,836.84,0,8605.84,-147.71,0,3783.04,0,52.99,283.55,0,3973.9,0,0,289.58,0,0,0,0,0,0,0,0,0,0,826.89,0,0,0,275.41,0,0,0,0,0,0,0,2772.8,0,0,0,0,0,4831.34,0,0,944.92,0,0,159.84,0,476,3513.92,0,9000,1354.14,0,21.26,0,332.69,0,0,17.88,59.3,0,1606.24,663.88,137.38,122.22,0,176.22,0,0,0,0,0,0,303.79,0,0,990,0,0,6222.5,15403.82,3325.9,756,7697.25,0,0,0,0,241.74,0,13.33,0,0,0,0,2469.36,0,149.53,3285.85,183.94,0,0,49.08,0,0,0,740.67,90.32,0,0,0,0,0,0,0,-150,940.25,791.47,72.2,1287,0,0,0,0,0,0,0,0,0,0,0,4743.41,0,8082.94,0,0,0,0,294.4,0,0,0,0,0,751,166,40,62,22,161.44,107.58,115120,121242
